"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"121109253351153664","","","2011-10-04 06:27:50 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Concept ""opendeurdag"" begint bij NMBS wel grotesk te worden #fail (@ Trein Melle-Brussel w/ 2 others) http://t.co/9EIyVviS","","","","http://4sq.com/qH1lrb"
"120939340640694273","","","2011-10-03 19:12:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","goe gelachen met #zvdz","","","",""
"120742975922913280","","","2011-10-03 06:12:23 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Gotye (6) #last.fm http://t.co/R6WXxlmE","","","","http://bit.ly/gnYiga"
"120125892705009664","","","2011-10-01 13:20:19 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Brussel http://t.co/ohX1nSgr","","","","http://post.ly/3ROKP"
"120125791198646272","","","2011-10-01 13:19:55 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Brussel http://t.co/UWc5fCD5","","","","http://instagr.am/p/Ov6XM/"
"120073208325079040","","","2011-10-01 09:50:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Almost off to Brussels #scottkelbyphotowalk","","","",""
"119005272520921088","","","2011-09-28 11:07:22 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""9 to 5"" badge on @foursquare! http://t.co/9AtUhyFI","","","","http://4sq.com/ouYDyl"
"118376919141060608","118357295389360128","303088647","2011-09-26 17:30:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PeterVdNeucker complete discografie op eenvoudig verzoek :-) #warrenzevon","","","",""
"118030070215491584","","","2011-09-25 18:32:16 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Warren Zevon (17) #last.fm http://t.co/R6WXxlmE","","","","http://bit.ly/gnYiga"
"117274397408104448","117260476433440768","303088647","2011-09-23 16:29:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PeterVdNeucker @kerstenbreyne lol ik vroeg mij al af wanneer je het ging oppikken :-)","","","",""
"117115750396854273","117020048983474176","137717933","2011-09-23 05:59:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne was eerder keus van ict manager, wij weten wel beter :-)","","","",""
"116756478806851584","116620719080734720","137717933","2011-09-22 06:11:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne ""en dat van u/jou"" euh... Zelfde brol als op BIDev","","","",""
"116602192143712256","116542078518964224","137717933","2011-09-21 19:58:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne ge kunt ook gewoon een echt OS installeren #linux bijvoorbeeld","","","",""
"116040091520090112","","","2011-09-20 06:44:48 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Huh? #fail http://t.co/l5qXPqcq","","","","http://post.ly/3Hu8L"
"116040047265976320","","","2011-09-20 06:44:37 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Huh? #fail http://t.co/NQFi0usv","","","","http://instagr.am/p/Nmhoo/"
"115032912604311552","","","2011-09-17 12:02:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Klote #keelontsteking","","","",""
"114676293706059776","114635490594004992","305624041","2011-09-16 12:25:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@suspiciousmnds great minds think alike :-) http://t.co/BsogeVUd","","","","http://yfrog.com/h0a0yezj"
"114594541532741632","","","2011-09-16 07:00:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Who opened that gate? Iz not a happy camper #urbanexploration","","","",""
"114018237997522944","","","2011-09-14 16:50:40 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just became the mayor of Middle Earth on @foursquare! http://t.co/7aG0F8S","","","","http://4sq.com/q8AFd7"
"113258083949617153","","","2011-09-12 14:30:06 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just became the mayor of Trein Aalst-Gent on @foursquare! http://t.co/G1QOEaW","","","","http://4sq.com/qfgQEm"
"111440076281622530","","","2011-09-07 14:05:59 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of omega on @foursquare! http://t.co/gsQiH1M","","","","http://4sq.com/bzEVcV"
"111319438690746368","","","2011-09-07 06:06:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jblaute: Het verdriet van 450 dagen gesukkel. #gemoderniseerdeliteratuur.","111206086786297856","228899004","2011-09-06 22:36:11 +0000",""
"111319352384552960","","","2011-09-07 06:06:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jblaute: De bilaterale gesprekken van Bolleke & Piet Fluwijn #gemoderniseerdeliteratuur","111212820380647424","228899004","2011-09-06 23:02:57 +0000",""
"111319309078372353","","","2011-09-07 06:06:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jblaute: Lijmen/Het Been Stijf houden. #gemoderniseerdeliteratuur","111209475515482112","228899004","2011-09-06 22:49:39 +0000",""
"111317757466918912","111305064018223104","868751","2011-09-07 05:59:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Pietel Probeer Boxwave stylus eens","","","",""
"110454067289014273","","","2011-09-04 20:47:56 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Azari & III (1) #last.fm http://t.co/B1Gy9AI","","","","http://bit.ly/gnYiga"
"109628815751380992","","","2011-09-02 14:08:41 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of Caméléon on @foursquare! http://t.co/r3lFScL","","","","http://4sq.com/atnalz"
"109615385216688128","","","2011-09-02 13:15:19 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just became the mayor of ICT F&B BICC on @foursquare! http://t.co/p9WAb9s","","","","http://4sq.com/n6NOdt"
"108102495867375616","","","2011-08-29 09:03:38 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Alela Diane (10), Lykke Li (10) & Lisa Gerrard (8) #last.fm http://t.co/B1Gy9AI","","","","http://bit.ly/gnYiga"
"107513808137891840","","","2011-08-27 18:04:24 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","We will rock you. #queen (@ Stadsschouwburg Antwerpen w/ 4 others) http://t.co/nILRFVj","","","","http://4sq.com/pQU1s3"
"106959487302238209","","","2011-08-26 05:21:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GarethAveyard: Steve Jobs' text was meant to say: ""I reign as CEO of Apple"" Damn you autocorrect!","106496773475942401","21028004","2011-08-24 22:43:04 +0000",""
"105879898794622976","","","2011-08-23 05:51:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ferm onweer en wolkbreuk boven merelbeke. Kleine bergrivier in onze straat. #zomer","","","",""
"105579597625704448","","","2011-08-22 09:58:32 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of 't Plaza on @foursquare! http://t.co/jzd0sL2","","","","http://4sq.com/9ldR8F"
"105342222379139072","","","2011-08-21 18:15:17 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Burial (4), Neko Case (2) & Nero (2) #last.fm http://t.co/EcyzJNu","","","","http://bit.ly/gnYiga"
"104190415611232256","104190117706600450","137717933","2011-08-18 13:58:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne heb u nog zo gezegd van de knoppekes te blijven","","","",""
"104190170550632448","","","2011-08-18 13:57:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @segphault: Linus Torvalds is joking about calling version 3.1.1 of the Linux kernel ""Linux For Workgroups"" Hilarious! #LinuxCon","103978287314894848","3741671","2011-08-17 23:55:30 +0000",""
"104186799773061120","","","2011-08-18 13:44:03 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Explorers need food from time to time #urbanexploration (@ Quick E40 Richting Gent) http://t.co/AgzBFUz","","","","http://4sq.com/rsBe5m"
"103743339525976064","","","2011-08-17 08:21:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Duchatelet bewijst alweer niet veel van economie te begrijpen #destandaard","","","",""
"103553319536033792","","","2011-08-16 19:46:49 +0000","<a href=""http://tvtag.com"" rel=""nofollow"">tvtag.com</a>","I am watching The Pacific http://t.co/FJo0i5j @GetGlue #ThePacific","","","","http://bit.ly/kpvfGT"
"103146191591714817","","","2011-08-15 16:49:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Last week's visit at Klinik V #urbex #urbanexploration http://t.co/3iLlWjm","","","","http://twitter.com/Kcolpaert/status/103146191591714817/photo/1"
"102959402734190592","","","2011-08-15 04:26:49 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Intergalactic Lovers (22) & Amatorski (11) #last.fm http://t.co/EcyzJNu","","","","http://bit.ly/gnYiga"
"102766920272592896","","","2011-08-14 15:41:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Almost stuck at cemetary. Closes at 16:30h. A well, climbing fences is the real thing. #urbanexploration","","","",""
"102646034160828417","102504071587577856","61456911","2011-08-14 07:41:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@thorbon tsss.... ""bussy"" = busy","","","",""
"101794371090919424","","","2011-08-11 23:17:23 +0000","<a href=""http://soundhound.com/"" rel=""nofollow"">SoundHound</a>","No Government [Tocadisco's Lazy Days Remix] by Nicolette, from #SoundHound http://bit.ly/jjBlyX","","","",""
"101033077886824450","100992376931233792","305624041","2011-08-09 20:52:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@suspiciousmnds just got back from UE trip in Germany. At this rate the UK will have a lot of new sites...","","","",""
"101032511446073345","100884384722329600","303088647","2011-08-09 20:50:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PeterVdNeucker zuurkool wel maar geen bier. Imagine that...","","","",""
"100991650049957888","","","2011-08-09 18:07:40 +0000","<a href=""http://soundhound.com/"" rel=""nofollow"">SoundHound</a>","Far Away by The Ditch, from #SoundHound http://bit.ly/kZ5zi3","","","",""
"100985911088652288","","","2011-08-09 17:44:52 +0000","<a href=""http://soundhound.com/"" rel=""nofollow"">SoundHound</a>","I Will Do by Moriarty, from #SoundHound http://bit.ly/is8ptZ","","","",""
"100801964689997824","","","2011-08-09 05:33:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blackrapid strap was made for long urban exploration trips #blackrapid #BRMonMad","","","",""
"100665284720984064","","","2011-08-08 20:30:48 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Tomorrow day 2 of German urbex trip (@ Hotel Zum Löwen) http://4sq.com/n3Q1SK","","","",""
"100644643619868672","","","2011-08-08 19:08:47 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pizzeria La Barca http://instagr.am/p/Jti0j/","","","",""
"100418775656038401","","","2011-08-08 04:11:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Off exploring in Germany #urbanexploration","","","",""
"100305413840445440","","","2011-08-07 20:40:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Gonna hit the sack. 2 day explore to Germany ahead #urbanexploration","","","",""
"100305218390073345","100304544931655680","137717933","2011-08-07 20:40:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@kerstenbreyne cc @thorbon bestaat daar geen naam voor? #successupporters","","","",""
"100208680921862145","100181408127008768","208095020","2011-08-07 14:16:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@urbanexploreit Canon 50D","","","",""
"99945067787198465","","","2011-08-06 20:48:55 +0000","<a href=""http://soundhound.com/"" rel=""nofollow"">SoundHound</a>","I Wish I Was the Moon by Neko Case, from #SoundHound http://bit.ly/ghKehI","","","",""
"99903689090797568","","","2011-08-06 18:04:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@R_Lukaku : sad to see you go but al the best! #COYM","","","",""
"99865799040307200","","","2011-08-06 15:33:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Started preparation for 2-day trip to Germany #urbanexploration","","","",""
"97990812121579520","","","2011-08-01 11:23:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eerste terras van de dag http://t.co/XvcTEbf","","","","http://yfrog.com/kit4euvwj"
"97990313695653888","","","2011-08-01 11:21:26 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let's smurf #premiere http://instagr.am/p/I-cZO/","","","",""
"96686034045243392","","","2011-07-28 20:58:41 +0000","<a href=""http://tvtag.com"" rel=""nofollow"">tvtag.com</a>","Season 4 episode 5: American import :-) http://bit.ly/qNX6du @GetGlue #TrueBlood","","","",""
"96686024838758401","","","2011-07-28 20:58:39 +0000","<a href=""http://tvtag.com"" rel=""nofollow"">tvtag.com</a>","I unlocked the True Blood Newbie sticker on @GetGlue! @HBO #TrueBlood http://bit.ly/nNAtXE","","","",""
"96681822741741568","96336156542779392","137717933","2011-07-28 20:41:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne wist niet dat gij raw nodig had","","","",""
"95377010725101568","95369714213191680","208095020","2011-07-25 06:17:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@urbanexploreit exploring as we speak :-)","","","",""
"95360933165154304","","","2011-07-25 05:13:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First real day of holiday. Off exploring. #urbanexploration","","","",""
"95278657895014401","","","2011-07-24 23:46:16 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Neko Case (2) #last.fm http://bit.ly/gnYiga","","","",""
"95204534313426944","","","2011-07-24 18:51:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Getting ready for urbex trip tomorrow. Roundup of possible locations #urbanexploration","","","",""
"94883887502729216","","303088647","2011-07-23 21:37:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@PeterVdNeucker Na 400 dagen verdienen we anders wel een beloning...","","","",""
"94858454182793216","","","2011-07-23 19:56:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Als ze bij de NVA spreken van een ""Vlaams front"" bedoelen ze dan zoiets als het Oostfront?  #nogov","","","",""
"94851223471136769","94726443866664960","137717933","2011-07-23 19:27:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne ...nd he is a SysAdmin...","","","",""
"93815860724117506","","","2011-07-20 22:53:38 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","En daarom is Gent de schoonste stad ter wereld http://post.ly/2ZClY","","","",""
"93815779274932224","","","2011-07-20 22:53:19 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","En daarom is Gent de schoonste stad ter wereld http://instagr.am/p/IHsCx/","","","",""
"93779886958837761","","","2011-07-20 20:30:42 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Les Truttes. Zijn er klaar voor.  http://post.ly/2Z7MG","","","",""
"93779822513360897","","","2011-07-20 20:30:26 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Les Truttes. Zijn er klaar voor.  http://instagr.am/p/IHLh-/","","","",""
"93751522340519936","","","2011-07-20 18:37:59 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Pascal op de batadinges http://post.ly/2Z2nH","","","",""
"93751462814957568","","","2011-07-20 18:37:45 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pascal op de batadinges http://instagr.am/p/IGzEb/","","","",""
"93558136463564800","","","2011-07-20 05:49:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Auto geparkeerd voor vanavond. Ben er klaar voor. #gentesefeesten","","","",""
"92681722763816960","","","2011-07-17 19:46:59 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Agnes Obel (24), Neko Case (16) & Angus & Julia Stone (6) #last.fm http://bit.ly/gnYiga","","","",""
"91931559925526528","","50647828","2011-07-15 18:06:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gentjazz","","","",""
"91208864057401345","","","2011-07-13 18:14:22 +0000","<a href=""http://itunes.com/apps/shazam"" rel=""nofollow"">Shazam on iPhone</a>","Ik heb #Shazam gebruikt om Hold On, Hold On door Neko Case te ontdekken. http://shz.am/t44644802","","","",""
"91092317552902144","","","2011-07-13 10:31:15 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of 't Plaza on @foursquare! http://4sq.com/9ldR8F","","","",""
"91068857296498688","","","2011-07-13 08:58:02 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of Phoenixgebouw Vlaamse Overheid on @foursquare! http://4sq.com/disGbE","","","",""
"90697148034846720","","","2011-07-12 08:20:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trip to Germany is shaping up! #urbex","","","",""
"90275950834630656","","","2011-07-11 04:27:18 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Elbow (5), Eva De Roovere (4) & Johnny Cash (1) #last.fm http://bit.ly/gnYiga","","","",""
"88911012463525888","","","2011-07-07 10:03:31 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Why not? #urbex http://instagr.am/p/HIpjc/","","","",""
"88538539242958848","","","2011-07-06 09:23:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Looking for a partner in crime for urbex trip to Germany. 2 or 3 days between mid july and mid august. Interested? Send me PM. #urbex","","","",""
"88179087528570880","","","2011-07-05 09:35:07 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Julien D. as the mayor of passage fitness manathan on @foursquare! http://4sq.com/aL2u6y","","","",""
"87609528870383617","","","2011-07-03 19:51:54 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Angus & Julia Stone (4) #last.fm http://bit.ly/gnYiga","","","",""
"86706470451814401","","","2011-07-01 08:03:28 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","http://instagr.am/p/GttwP/","","","",""
"86448270649466880","86429771285803009","137717933","2011-06-30 14:57:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne sharing is caring #googleplus","","","",""
"86357593278251008","","","2011-06-30 08:57:09 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of Phoenixgebouw Vlaamse Overheid on @foursquare! http://4sq.com/disGbE","","","",""
"85684518790496256","","","2011-06-28 12:22:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wet van behoud van ellende #ictspeak","","","",""
"85604875303534593","","","2011-06-28 07:06:07 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of Phoenixgebouw Vlaamse Overheid on @foursquare! http://4sq.com/disGbE","","","",""
"85465536804302849","85414124636471296","137717933","2011-06-27 21:52:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kerstenbreyne met backblaze wel maar CP schijnt ook goe te zijn","","","",""
"85412663559061504","","","2011-06-27 18:22:20 +0000","<a href=""http://itunes.com/apps/shazam"" rel=""nofollow"">Shazam on iPhone</a>","Ik heb #Shazam gebruikt om Jar Of Hearts door Christina Perri te ontdekken. http://shz.am/t53467498","","","",""
"85340801021911040","85285462788407296","303088647","2011-06-27 13:36:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@PeterVdNeucker Schotte/DuParc waren mooie sites. Ondertussen nog veel erger geworden. Vandalisme, brandstichting,... #urbex","","","",""
"85248274734399488","85236768097570817","305624041","2011-06-27 07:29:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@suspiciousmnds Do I hear carabinieri approaching? :-)","","","",""
"85248006869368832","","","2011-06-27 07:28:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Finally published: my Piscine Crachoir exploration http://t.co/juiSQb9","","","","http://www.abandoned.be/"
"84968383937908736","","","2011-06-26 12:56:56 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Johnny Cash (10), Der Klinke (3) & The Fray (1) #last.fm http://bit.ly/gnYiga","","","",""
"84966782431006721","84729024089296896","305624041","2011-06-26 12:50:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@suspiciousmnds Shinobi? MacGyver would have had you made a rocket out of a toilet roll and 2 paperclips :-)","","","",""
"84691037083275264","84680784132325376","305624041","2011-06-25 18:34:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@suspiciousmnds escape to victory! Good luck.","","","",""
"84522493137784833","","","2011-06-25 07:25:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nog eens van ""oh"" en ""ah"" gaan doen. #Babybezoek","","","",""
"84521443492237312","84355784984629249","303088647","2011-06-25 07:20:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PeterVdNeucker gelukkig zijn er 2 dagen in een weekend","","","",""
"83867500638507008","","","2011-06-23 12:02:24 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Binnenkort. Met dank aan Proximus http://post.ly/2GYf7","","","",""
"83803157574057985","","","2011-06-23 07:46:44 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Logo rules :-) #comday http://post.ly/2GUdS","","","",""
"83386205630238720","","","2011-06-22 04:09:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6 AM. Off exploring. Wish me luck. #urbex","","","",""
"83142721786757121","82764554219683840","305624041","2011-06-21 12:02:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@suspiciousmnds Congratz! Maybe starlets fancy urbex too :-) #CannesLions","","","",""
"83071124090519552","83060260570533888","137717933","2011-06-21 07:17:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@kerstenbreyne ""nimbostratus"" is het woord waar ge naar zoekt","","","",""
"83052826812628992","","","2011-06-21 06:05:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bakkers die om 7u nog dicht zijn, het bestaat. #fail","","","",""
"82869770885677056","","","2011-06-20 17:57:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zindelijkheidstraining van de zoon. Neemt boekje mee naar potje :-) #thatsmyboy","","","",""
"82714717365342208","","","2011-06-20 07:41:40 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just ousted Tom G. as the mayor of Phoenixgebouw Vlaamse Overheid on @foursquare! http://4sq.com/disGbE","","","",""
"82432071322185729","","","2011-06-19 12:58:31 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Brendan Perry (4), Lisa Gerrard (2) & Nero (1) #last.fm http://bit.ly/gnYiga","","","",""
"81697372513640448","","21237045","2011-06-17 12:19:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Flickr: some help with Flickr Case 1833102 would be very much appreciated!","","","",""
"81434456170307584","","","2011-06-16 18:54:21 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Cafe De Sportvriend http://4sq.com/jKtZmg","","","",""
"80729194962763776","","","2011-06-14 20:11:54 +0000","<a href=""http://tvtag.com"" rel=""nofollow"">tvtag.com</a>","I unlocked the Lone Wolf sticker on @GetGlue! http://bit.ly/kHQ31N","","","",""
"80729148687007745","","","2011-06-14 20:11:43 +0000","<a href=""http://tvtag.com"" rel=""nofollow"">tvtag.com</a>","I am watching The Pacific w/10 others http://bit.ly/kpvfGT @GetGlue #ThePacific","","","",""
"80659314976636928","","","2011-06-14 15:34:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Somebody attending www.urbanexplorersfestival.nl ?#urbanexplorersfestival","","","",""
"80642160466206720","","","2011-06-14 14:26:03 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Phoenixgebouw Vlaamse Overheid (Boulevard du Roi Albert II 16, Brussels) http://4sq.com/koXQb5","","","",""
"79960878698598400","","","2011-06-12 17:18:53 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Agnes Obel (7), Brendan Perry (4) & Lisa Gerrard (3) #last.fm http://bit.ly/gnYiga","","","",""
"79284343062802432","","","2011-06-10 20:30:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Entering couch mode","","","",""
"79161729170419712","","","2011-06-10 12:23:21 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Brouwerij Liefmans (Oudenaarde) http://4sq.com/kBmrX4","","","",""
"79120109041496064","","","2011-06-10 09:37:58 +0000","<a href=""http://posterous.com"" rel=""nofollow"">Posterous</a>","Freddy! http://post.ly/2BafK","","","",""
"79068321479266304","","","2011-06-10 06:12:11 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Laat die spuit maar komen! (@ Dr  Rousseaux) http://4sq.com/imXK1r","","","",""
